开始记录20240103112743
TX : ID - 71C, DATA - 3, 22, fd, ff, 0, 0, 0, 0time：27:43:700
TX : ID - 71C, DATA - 27, 23, b1, 56, 4b, 1b, 78, 0time：27:47:614
TX : ID - 71C, DATA - 28, 2b, 40, f0, 6, 81, 0, 22time：27:47:614
TX : ID - 71C, DATA - 29, 52, 4b, 5a, 82, 1, f0, 84time：27:47:614
TX : ID - 71C, DATA - 2a, f8, 50, 4b, 1b, 78, 23, b1time：27:47:615
TX : ID - 71C, DATA - 2b, 4e, 4b, 1b, 78, 0, 2b, 40time：27:47:615
TX : ID - 71C, DATA - 2c, f0, 5d, 81, 0, 22, 4c, 4btime：27:47:615
TX : ID - 71C, DATA - 2d, 9a, 82, 4a, 4b, 1b, 78, 0time：27:47:615
TX : ID - 71C, DATA - 2e, 2b, 0, f0, 68, 81, 4, 23time：27:47:616
TX : ID - 71C, DATA - 2f, 4e, 4a, 4e, 49, 39, 48, 0time：27:47:616
TX : ID - 71C, DATA - 20, 79, 4, f0, f9, f9, 4, 46time：27:47:616
TX : ID - 71C, DATA - 21, 3, 23, 4c, 4a, 4c, 49, 39time：27:47:616
TX : ID - 71C, DATA - 22, 48, c0, 7b, 4, f0, f1, f9time：27:47:616
TX : ID - 71C, DATA - 23, 84, 42, 4a, 4b, b4, bf, 1ctime：27:47:617
TX : ID - 71C, DATA - 24, 80, 18, 80, 34, 4b, b3, f9time：27:47:617
TX : ID - 71C, DATA - 25, 2a, 30, b3, f5, d2, 7f, 2time：27:47:617
TX : ID - 71C, DATA - 26, db, 1, 21, 46, 4a, 11, 70time：27:47:617
TX : ID - 71C, DATA - 27, b3, f5, c8, 7f, 2, da, 0time：27:47:618
TX : ID - 71C, DATA - 28, 22, 43, 4b, 1a, 70, 37, 4btime：27:47:618
TX : ID - 71C, DATA - 29, 1b, 78, 0, 2b, 0, f0, 81time：27:47:619
TX : ID - 71C, DATA - 2a, 81, 32, 4b, 1b, 78, 0, 2btime：27:47:619
TX : ID - 71C, DATA - 2b, 0, f0, 6d, 81, 31, 4b, 1btime：27:47:619
TX : ID - 71C, DATA - 2c, 78, 0, 2b, 0, f0, 4b, 81time：27:47:619
TX : ID - 71C, DATA - 2d, 3a, 4b, 1b, 78, 0, 2b, 0time：27:47:620
TX : ID - 71C, DATA - 2e, f0, 41, 81, 2d, 4b, b3, f9time：27:47:620
TX : ID - 71C, DATA - 2f, 14, 20, b3, f9, 12, 30, 9atime：27:47:620
TX : ID - 71C, DATA - 20, 42, b9, bf, 35, 4a, 13, 80time：27:47:620
TX : ID - 71C, DATA - 21, 34, 4b, 1a, 80, 27, 4b, b3time：27:47:620
TX : ID - 71C, DATA - 22, f9, 10, 30, 32, 4a, b2, f9time：27:47:621
TX : ID - 71C, DATA - 23, 0, 20, 9a, 42, 40, f3, 36time：27:47:621
TX : ID - 71C, DATA - 24, 81, 2f, 4a, 13, 80, 32, e1time：27:47:621
TX : ID - 71C, DATA - 25, 0, 21, e, 20, 5, f0, 34time：27:47:621
TX : ID - 71C, DATA - 26, fc, a0, f1, 16, 3, 9b, b2time：27:47:622
TX : ID - 71C, DATA - 27, a3, 2b, 2, d9, 1, 22, 18time：27:47:622
TX : ID - 71C, DATA - 28, 4b, 1a, 70, 19, 38, 80, b2time：27:47:622
TX : ID - 71C, DATA - 29, 7f, 28, 3f, f6, 4, af, 0time：27:47:622
TX : ID - 71C, DATA - 2a, 22, 14, 4b, 1a, 70, ff, e6time：27:47:623
TX : ID - 71C, DATA - 2b, 1, f0, 85, fc, 2, 28, 7ftime：27:47:623
TX : ID - 71C, DATA - 2c, f4, d, af, 6, 4b, 9b, 78time：27:47:623
TX : ID - 71C, DATA - 2d, 1, 2b, 4, d0, 4, 4b, dbtime：27:47:623
TX : ID - 71C, DATA - 2e, 79, 13, f0, 1, f, 3a, d0time：27:47:623
TX : ID - 71C, DATA - 2f, 1, 22, d, 4b, 1a, 70, 2time：27:47:624
TX : ID - 71C, DATA - 20, e7, 0, bf, 20, 80, ff, 1ftime：27:47:624
TX : ID - 71C, DATA - 21, 67, 66, 66, 66, b4, 0, 0time：27:47:624
TX : ID - 71C, DATA - 22, 20, c8, 0, 0, 20, 34, 80time：27:47:624
TX : ID - 71C, DATA - 23, ff, 1f, dc, 0, 0, 20, 7etime：27:47:625
TX : ID - 71C, DATA - 24, 94, ff, 1f, ce, 0, 0, 20time：27:47:625
TX : ID - 71C, DATA - 25, 7c, 94, ff, 1f, e4, b, 0time：27:47:625
TX : ID - 71C, DATA - 26, 20, 7b, 94, ff, 1f, e5, 0time：27:47:625
TX : ID - 71C, DATA - 27, 0, 20, aa, 0, 0, 20, c9time：27:47:626
TX : ID - 71C, DATA - 28, 0, 0, 20, f4, a, 0, 20time：27:47:626
TX : ID - 71C, DATA - 29, ca, 0, 0, 20, 9c, 1c, 0time：27:47:626
TX : ID - 71C, DATA - 2a, 20, a6, 0, 0, 20, 20, btime：27:47:626
TX : ID - 71C, DATA - 2b, 0, 20, 88, d8, 2, 0, 5ctime：27:47:627
TX : ID - 71C, DATA - 2c, 94, ff, 1f, 44, 94, ff, 1ftime：27:47:627
TX : ID - 71C, DATA - 2d, 6c, 94, ff, 1f, 74, 94, fftime：27:47:627
TX : ID - 71C, DATA - 2e, 1f, de, 0, 0, 20, e6, 0time：27:47:627
TX : ID - 71C, DATA - 2f, 0, 20, e0, 0, 0, 20, 0time：27:47:627
TX : ID - 71C, DATA - 20, 22, 8b, 4b, 1a, 70, c7, e6time：27:47:628
TX : ID - 71C, DATA - 21, 8a, 4b, 1b, 78, 0, 2b, 0time：27:47:628
TX : ID - 71C, DATA - 22, f0, 0, 81, 1, 22, 88, 4btime：27:47:628
TX : ID - 71C, DATA - 23, 1a, 70, 85, 4b, 1b, 78, 0time：27:47:629
TX : ID - 71C, DATA - 24, 2b, 7f, f4, c3, ae, 1, 22time：27:47:629
TX : ID - 71C, DATA - 25, 85, 4b, 83, f8, 22, 20, c1time：27:47:629
TX : ID - 71C, DATA - 26, e6, 1, f0, 26, fc, 2, 28time：27:47:629
TX : ID - 71C, DATA - 27, 7f, f4, c5, ae, 82, 4b, 9btime：27:47:630
TX : ID - 71C, DATA - 28, 78, 33, b1, 81, 4b, 1b, 78time：27:47:630
TX : ID - 71C, DATA - 29, 1b, b9, 1, 22, 80, 4b, 1atime：27:47:630
TX : ID - 71C, DATA - 2a, 70, c2, e6, 0, 22, 7e, 4btime：27:47:630
TX : ID - 71C, DATA - 2b, 1a, 70, b9, e6, 0, 22, 79time：27:47:631
TX : ID - 71C, DATA - 2c, 4b, 1a, 70, 0, 22, 7c, 4btime：27:47:631
TX : ID - 71C, DATA - 2d, 1a, 70, 1, f0, 75, f8, 76time：27:47:631
TX : ID - 71C, DATA - 2e, 4b, d8, 81, d5, e6, 8, 2dtime：27:47:631
TX : ID - 71C, DATA - 2f, 8c, bf, 37, 20, 23, 20, e2time：27:47:632
TX : ID - 71C, DATA - 20, e6, 77, 4b, b3, f9, 0, 0time：27:47:632
TX : ID - 71C, DATA - 21, 0, f0, 82, ff, ec, e6, 74time：27:47:632
TX : ID - 71C, DATA - 22, 4b, b3, f9, 0, 0, 1, f0time：27:47:632
TX : ID - 71C, DATA - 23, 42, f8, ef, e6, 1, f0, 53time：27:47:632
TX : ID - 71C, DATA - 24, f8, 6b, 4a, d3, 89, 18, 44time：27:47:633
TX : ID - 71C, DATA - 25, d0, 81, 6a, 4b, b3, f9, 0time：27:47:633
TX : ID - 71C, DATA - 26, 30, b3, f5, a5, 7f, 6, dbtime：27:47:633
TX : ID - 71C, DATA - 27, 67, 4b, 5b, 7c, 1b, b9, 6atime：27:47:633
TX : ID - 71C, DATA - 28, 4b, 1a, 88, 63, 4b, da, 81time：27:47:634
TX : ID - 71C, DATA - 29, 62, 4b, 9b, 79, 2e, 2b, 33time：27:47:634
TX : ID - 71C, DATA - 2a, d9, 66, 4b, 1a, 88, 5f, 4btime：27:47:634
TX : ID - 71C, DATA - 2b, da, 81, 5e, 4c, e2, 89, 64time：27:47:634
TX : ID - 71C, DATA - 2c, 4b, 1a, 80, 0, f0, 54, fftime：27:47:635
TX : ID - 71C, DATA - 2d, 20, 82, 63, 4b, b3, f9, 0time：27:47:635
TX : ID - 71C, DATA - 2e, 30, 98, 42, c4, bf, 22, 46time：27:47:635
TX : ID - 71C, DATA - 2f, 13, 82, 57, 4a, b2, f9, 10time：27:47:635
TX : ID - 71C, DATA - 20, 20, 0, 2a, 29, dd, 55, 4atime：27:47:636
TX : ID - 71C, DATA - 21, b2, f9, e, 20, 9a, 42, c4time：27:47:636
TX : ID - 71C, DATA - 22, bf, 52, 4a, d3, 81, 51, 4btime：27:47:636
TX : ID - 71C, DATA - 23, b3, f9, e, 30, 0, 2b, 21time：27:47:636
TX : ID - 71C, DATA - 24, dd, 58, 4b, 1b, 78, 13, f0time：27:47:636
TX : ID - 71C, DATA - 25, 4, f, 20, d1, 4c, 4b, b3time：27:47:637
TX : ID - 71C, DATA - 26, f9, 10, 20, b3, f9, e, 30time：27:47:637
TX : ID - 71C, DATA - 27, 9a, 42, c7, bf, 49, 4a, 53time：27:47:637
TX : ID - 71C, DATA - 28, 82, 48, 4b, 5a, 82, b1, e6time：27:47:637
TX : ID - 71C, DATA - 29, 16, 2b, cd, d9, 4c, 4b, b3time：27:47:638
TX : ID - 71C, DATA - 2a, f9, 0, 30, 44, 4a, b2, f9time：27:47:638
TX : ID - 71C, DATA - 2b, e, 20, 9a, 42, c4, bf, 41time：27:47:639
TX : ID - 71C, DATA - 2c, 4a, d3, 81, c2, e7, 0, 21time：27:47:639
TX : ID - 71C, DATA - 2d, 3f, 4a, 11, 82, d1, e7, 0time：27:47:639
TX : ID - 71C, DATA - 2e, 22, 3d, 4b, da, 81, d9, e7time：27:47:639
TX : ID - 71C, DATA - 2f, 3c, 4b, 1a, 8a, 5a, 82, 98time：27:47:640
TX : ID - 71C, DATA - 20, e6, 0, f0, d5, ff, 39, 4btime：27:47:640
TX : ID - 71C, DATA - 21, 98, 82, 40, f6, c4, 13, 98time：27:47:640
TX : ID - 71C, DATA - 22, 42, 3, dd, 1a, 46, 35, 4btime：27:47:640
TX : ID - 71C, DATA - 23, 9a, 82, 99, e6, 0, 28, 3ftime：27:47:640
TX : ID - 71C, DATA - 24, f7, 97, ae, 0, 22, 32, 4btime：27:47:641
TX : ID - 71C, DATA - 25, 9a, 82, 92, e6, 4, 23, 3atime：27:47:641
TX : ID - 71C, DATA - 26, 4a, 3a, 49, 30, 48, 0, 79time：27:47:641
TX : ID - 71C, DATA - 27, 4, f0, 91, f8, 4, 46, 3time：27:47:641
TX : ID - 71C, DATA - 28, 23, 38, 4a, 38, 49, 39, 48time：27:47:642
TX : ID - 71C, DATA - 29, c0, 7b, 4, f0, 89, f8, 96time：27:47:642
TX : ID - 71C, DATA - 2a, e6, 28, 4b, 5a, 8a, 2c, 4btime：27:47:642
TX : ID - 71C, DATA - 2b, 1a, 80, 3, e0, 26, 4b, 5atime：27:47:642
TX : ID - 71C, DATA - 2c, 8a, 2a, 4b, 1a, 80, 33, 4btime：27:47:643
TX : ID - 71C, DATA - 2d, b3, f9, 0, 30, 27, 4a, b2time：27:47:643
TX : ID - 71C, DATA - 2e, f9, 0, 20, 9a, 42, c4, bftime：27:47:643
TX : ID - 71C, DATA - 2f, 25, 4a, 13, 80, 28, 4b, 1btime：27:47:643
TX : ID - 71C, DATA - 20, 78, 13, f0, 4, f, d, d0time：27:47:643
TX : ID - 71C, DATA - 21, 1d, 4b, b3, f9, 0, 30, f0time：27:47:644
TX : ID - 71C, DATA - 22, 2b, 8, dd, 20, 4b, 1a, 88time：27:47:644
TX : ID - 71C, DATA - 23, 1e, 4b, 1a, 80, 11, e0, 17time：27:47:644
TX : ID - 71C, DATA - 24, 4b, 9a, 8a, 1b, 4b, 1a, 80time：27:47:644
TX : ID - 71C, DATA - 25, 1b, 4b, b3, f9, 0, 30, 19time：27:47:645
TX : ID - 71C, DATA - 26, 4a, b2, f9, 0, 20, 9a, 42time：27:47:645
TX : ID - 71C, DATA - 27, 5, da, 16, 4a, 13, 80, 2time：27:47:645
TX : ID - 71C, DATA - 28, e0, 0, 22, 14, 4b, 1a, 80time：27:47:645
TX : ID - 71C, DATA - 29, ff, f7, bc, fc, 1d, 4b, 1atime：27:47:646
TX : ID - 71C, DATA - 2a, 88, c, 4b, da, 82, ff, f7time：27:47:646
TX : ID - 71C, DATA - 2b, e6, fc, 38, bd, 0, 22, 8time：27:47:646
TX : ID - 71C, DATA - 2c, 4b, 1a, 70, 5, 4b, 1b, 78time：27:47:646
TX : ID - 71C, DATA - 2d, 0, 2b, 7f, f4, c3, ad, 4time：27:47:646
TX : ID - 71C, DATA - 2e, 4b, 1b, 78, 0, 2b, 3f, f4time：27:47:647
TX : ID - 71C, DATA - 2f, be, ad, f9, e6, 0, bf, aatime：27:47:647
TX : ID - 71C, DATA - 20, 0, 0, 20, e5, 0, 0, 20time：27:47:647
TX : ID - 71C, DATA - 21, c9, 0, 0, 20, f4, a, 0time：27:47:647
TX : ID - 71C, DATA - 22, 20, 20, 80, ff, 1f, ce, 0time：27:47:648
TX : ID - 71C, DATA - 23, 0, 20, ca, 0, 0, 20, a6time：27:47:648
TX : ID - 71C, DATA - 24, 0, 0, 20, e0, 0, 0, 20time：27:47:649
TX : ID - 71C, DATA - 25, 22, 94, ff, 1f, d2, 0, 0time：27:47:649
TX : ID - 71C, DATA - 26, 20, 20, 94, ff, 1f, 20, btime：27:47:649
TX : ID - 71C, DATA - 27, 0, 20, 54, 94, ff, 1f, 44time：27:47:649
TX : ID - 71C, DATA - 28, 94, ff, 1f, 64, 94, ff, 1ftime：27:47:649
TX : ID - 71C, DATA - 29, 74, 94, ff, 1f, 34, 80, fftime：27:47:650
TX : ID - 71C, DATA - 2a, 1f, de, 0, 0, 20, e2, 0time：27:47:651
TX : ID - 71C, DATA - 2b, 0, 20, 8, b5, 16, 4b, b3time：27:47:651
TX : ID - 71C, DATA - 2c, f9, 1e, 20, b3, f9, 20, 30time：27:47:651
TX : ID - 71C, DATA - 2d, 93, 42, e, db, 12, 4b, 1atime：27:47:651
TX : ID - 71C, DATA - 2e, 84, 11, 4b, b3, f9, 1e, 30time：27:47:651
TX : ID - 71C, DATA - 2f, c8, 2b, 19, dd, b3, f5, c8time：27:47:651
TX : ID - 71C, DATA - 20, 7f, 3, dc, 4f, f4, c8, 72time：27:47:651
TX : ID - 71C, DATA - 21, c, 4b, 1a, 84, 8, bd, 1time：27:47:651
TX : ID - 71C, DATA - 22, 21, b, 48, 3, f0, 99, fatime：27:47:652
TX : ID - 71C, DATA - 23, 0, 28, ec, d0, 8, 4a, 13time：27:47:652
TX : ID - 71C, DATA - 24, 8c, c8, 33, 1b, b2, 13, 84time：27:47:652
TX : ID - 71C, DATA - 25, b2, f9, 1e, 20, 93, 42, e3time：27:47:652
TX : ID - 71C, DATA - 26, dd, 3, 4b, 1a, 84, e0, e7time：27:47:653
TX : ID - 71C, DATA - 27, 0, 22, 1, 4b, 1a, 84, 8time：27:47:653
TX : ID - 71C, DATA - 28, bd, 0, bf, f4, a, 0, 20time：27:47:653
TX : ID - 71C, DATA - 29, c2, 0, 0, 20, 8, b5, 26time：27:47:653
TX : ID - 71C, DATA - 2a, 4a, 93, 89, 12, 8e, 9b, 1atime：27:47:653
TX : ID - 71C, DATA - 2b, 25, 4a, 13, 80, 25, 4b, 5btime：27:47:654
TX : ID - 71C, DATA - 2c, 68, c3, f3, 42, 33, 2, 2btime：27:47:654
TX : ID - 71C, DATA - 2d, 2c, d0, 0, 21, 22, 4b, 19time：27:47:654
TX : ID - 71C, DATA - 2e, 70, 22, 48, 3, f0, 5b, fatime：27:47:654
TX : ID - 71C, DATA - 2f, 1e, 4b, b3, f9, 0, 30, 31time：27:47:655
TX : ID - 71C, DATA - 20, 2b, 2, dd, 1, 21, 1f, 4atime：27:47:655
TX : ID - 71C, DATA - 21, 11, 70, 0, 2b, 26, db, 18time：27:47:655
TX : ID - 71C, DATA - 22, 4b, b3, f9, c, 30, b3, f5time：27:47:655
TX : ID - 71C, DATA - 23, c8, 7f, 2, db, 1, 21, 1atime：27:47:656
TX : ID - 71C, DATA - 24, 4a, 11, 70, b3, f5, be, 7ftime：27:47:656
TX : ID - 71C, DATA - 25, 2, da, 0, 22, 17, 4b, 1atime：27:47:656
TX : ID - 71C, DATA - 26, 70, 13, 4b, 1b, 78, 2b, b1time：27:47:656
TX : ID - 71C, DATA - 27, 14, 4b, 1b, 78, 13, b1, 13time：27:47:657
TX : ID - 71C, DATA - 28, 4b, 1b, 78, 93, b9, 1, 22time：27:47:657
TX : ID - 71C, DATA - 29, 12, 4b, 83, f8, 25, 20, 8time：27:47:657
TX : ID - 71C, DATA - 2a, bd, 32, 21, d, 48, 3, f0time：27:47:657
TX : ID - 71C, DATA - 2b, 30, fa, 0, 0, 0, 0, 0time：27:47:658
RX:ID 78c  Data:
02 76 05 00 00 00 00 00 time：27:47:681

握手成功第 6 次,  传输了： 10460个数 
TX : ID - 71C, DATA - 18, 2e, 36, 6, 0, 28, d2, d0time：27:47:681
RX:ID 78c  Data:
30 00 00 00 00 00 00 00 time：27:47:682
TX : ID - 71C, DATA - 21, 1, 22, 9, 4b, 1a, 70, cetime：27:47:682
TX : ID - 71C, DATA - 22, e7, 0, 22, 9, 4b, 1a, 70time：27:47:683
TX : ID - 71C, DATA - 23, d4, e7, 0, 22, 9, 4b, 83time：27:47:683
TX : ID - 71C, DATA - 24, f8, 25, 20, 8, bd, 0, bftime：27:47:683
TX : ID - 71C, DATA - 25, 34, 80, ff, 1f, d8, 0, 0time：27:47:683
TX : ID - 71C, DATA - 26, 20, e4, 1c, 0, 20, e7, 0time：27:47:683
TX : ID - 71C, DATA - 27, 0, 20, bc, 0, 0, 20, d0time：27:47:684
TX : ID - 71C, DATA - 28, 0, 0, 20, ac, 0, 0, 20time：27:47:684
TX : ID - 71C, DATA - 29, f4, a, 0, 20, 8, b5, 10time：27:47:684
TX : ID - 71C, DATA - 2a, 4b, 1b, 7e, 1b, b1, e, 4btime：27:47:684
TX : ID - 71C, DATA - 2b, 93, f8, 25, 30, 2b, b9, ctime：27:47:684
TX : ID - 71C, DATA - 2c, 4b, 93, f8, 24, 30, 1, 2btime：27:47:684
TX : ID - 71C, DATA - 2d, 9, d0, 8, bd, 1, 22, 9time：27:47:684
TX : ID - 71C, DATA - 2e, 4b, 83, f8, 24, 20, 0, 21time：27:47:684
TX : ID - 71C, DATA - 2f, 8, 48, 3, f0, e, fa, 8time：27:47:685
TX : ID - 71C, DATA - 20, bd, a, 21, 5, 48, 3, f0time：27:47:685
TX : ID - 71C, DATA - 21, 9, fa, 0, 28, ef, d0, 0time：27:47:685
TX : ID - 71C, DATA - 22, 22, 1, 4b, 83, f8, 24, 20time：27:47:685
TX : ID - 71C, DATA - 23, ea, e7, f4, a, 0, 20, c6time：27:47:685
TX : ID - 71C, DATA - 24, 0, 0, 20, 38, b5, 92, 4btime：27:47:685
TX : ID - 71C, DATA - 25, b3, f9, 0, 50, 91, 4a, b2time：27:47:685
TX : ID - 71C, DATA - 26, f9, 16, 30, b2, f9, 14, 20time：27:47:685
TX : ID - 71C, DATA - 27, 9b, 1a, 32, 2b, 8, dd, 32time：27:47:686
TX : ID - 71C, DATA - 28, 21, 8e, 48, 3, f0, da, f9time：27:47:686
TX : ID - 71C, DATA - 29, 38, b1, 0, 22, 8c, 4b, 1atime：27:47:686
TX : ID - 71C, DATA - 2a, 70, 3, e0, 0, 21, 89, 48time：27:47:686
TX : ID - 71C, DATA - 2b, 3, f0, d1, f9, 87, 4a, b2time：27:47:686
TX : ID - 71C, DATA - 2c, f9, 16, 30, b2, f9, 14, 20time：27:47:686
TX : ID - 71C, DATA - 2d, 9b, 1a, 13, f1, 32, f, 2time：27:47:686
TX : ID - 71C, DATA - 2e, da, 1, 22, 84, 4b, 1a, 70time：27:47:686
TX : ID - 71C, DATA - 2f, 80, 4b, 9b, 79, 5b, b9, 7etime：27:47:687
TX : ID - 71C, DATA - 20, 4b, 1b, 79, 43, b1, 7d, 4btime：27:47:687
TX : ID - 71C, DATA - 21, b3, f9, 0, 30, aa, 2b, 3time：27:47:687
TX : ID - 71C, DATA - 22, d0, 1, f0, 16, fa, 2, 28time：27:47:687
TX : ID - 71C, DATA - 23, 2a, d0, 0, 22, 7c, 4b, 1atime：27:47:688
TX : ID - 71C, DATA - 24, 70, 7c, 4b, 9b, 79, 1b, b9time：27:47:688
TX : ID - 71C, DATA - 25, 7a, 4b, 1b, 79, 0, 2b, 36time：27:47:688
TX : ID - 71C, DATA - 26, d1, 0, 22, 79, 4b, 1a, 70time：27:47:688
TX : ID - 71C, DATA - 27, 79, 4b, 5b, 68, 13, f0, 1time：27:47:689
TX : ID - 71C, DATA - 28, f, 14, bf, 1, 22, 0, 22time：27:47:689
TX : ID - 71C, DATA - 29, 76, 4b, 1a, 70, 71, 4b, 1btime：27:47:689
TX : ID - 71C, DATA - 2a, 78, 2b, b9, 72, 4b, 1b, 78time：27:47:689
TX : ID - 71C, DATA - 2b, 13, b9, 72, 4b, 1b, 78, 4btime：27:47:690
TX : ID - 71C, DATA - 2c, b3, 6a, 4b, 5b, 8c, 33, b3time：27:47:690
TX : ID - 71C, DATA - 2d, 70, 4b, 1b, 68, 13, f0, 10time：27:47:690
TX : ID - 71C, DATA - 2e, f, 21, d0, 1, 22, 6e, 4btime：27:47:690
TX : ID - 71C, DATA - 2f, 1a, 76, 20, e0, 6e, 4b, 1btime：27:47:690
TX : ID - 71C, DATA - 20, 78, 13, f0, 4, f, 7, d1time：27:47:691
TX : ID - 71C, DATA - 21, 63, 4b, 1b, 78, 0, 2b, cetime：27:47:691
TX : ID - 71C, DATA - 22, d1, 1, 22, 62, 4b, 1a, 70time：27:47:691
TX : ID - 71C, DATA - 23, ca, e7, 5c, 4b, b3, f9, 0time：27:47:691
TX : ID - 71C, DATA - 24, 30, f0, 2b, c5, dd, 1, 22time：27:47:692
TX : ID - 71C, DATA - 25, 5d, 4b, 1a, 70, c1, e7, 1time：27:47:692
TX : ID - 71C, DATA - 26, f0, d1, f9, 2, 28, c4, d1time：27:47:692
TX : ID - 71C, DATA - 27, 1, 22, 5b, 4b, 1a, 70, c3time：27:47:692
TX : ID - 71C, DATA - 28, e7, 0, 22, 5d, 4b, 1a, 76time：27:47:693
TX : ID - 71C, DATA - 29, 5c, 4b, 9b, 79, bd, 2b, 9time：27:47:693
TX : ID - 71C, DATA - 2a, d8, 56, 4b, 1b, 78, 33, b9time：27:47:693
TX : ID - 71C, DATA - 2b, 57, 4b, 1b, 78, 1b, b9, 0time：27:47:693
TX : ID - 71C, DATA - 2c, 22, 4e, 4b, 1a, 83, 2, e0time：27:47:694
TX : ID - 71C, DATA - 2d, 4c, 4b, da, 8a, 1a, 83, 54time：27:47:694
TX : ID - 71C, DATA - 2e, 4b, 1b, 7e, 1b, b3, 54, 4btime：27:47:694
TX : ID - 71C, DATA - 2f, 1b, 78, 3, bb, 51, 4c, 20time：27:47:694
TX : ID - 71C, DATA - 20, 7e, fe, f7, a1, fb, 23, 7etime：27:47:695
TX : ID - 71C, DATA - 21, 13, b1, 48, 4b, 1b, 78, fbtime：27:47:695
TX : ID - 71C, DATA - 22, b9, 0, 22, 4c, 4b, 5a, 83time：27:47:695
TX : ID - 71C, DATA - 23, 4b, 4b, 1b, 7e, 0, 2b, 0time：27:47:695
TX : ID - 71C, DATA - 24, f0, 9c, 80, 46, 4b, 1b, 78time：27:47:695
TX : ID - 71C, DATA - 25, 0, 2b, 3e, d0, 40, 4b, 1btime：27:47:696
TX : ID - 71C, DATA - 26, 78, 1b, b9, 41, 4b, 1b, 78time：27:47:696
TX : ID - 71C, DATA - 27, 0, 2b, 32, d0, 4f, f4, 16time：27:47:696
TX : ID - 71C, DATA - 28, 70, fe, f7, 9d, fb, 8e, e0time：27:47:696
TX : ID - 71C, DATA - 29, 0, 22, 42, 4b, 1a, 70, fetime：27:47:697
TX : ID - 71C, DATA - 2a, f7, 1f, ff, 3e, 4b, 58, 83time：27:47:697
TX : ID - 71C, DATA - 2b, d6, e7, fe, f7, e, ff, 63time：27:47:697
TX : ID - 71C, DATA - 2c, 8b, 18, 44, 0, b2, 60, 83time：27:47:699
TX : ID - 71C, DATA - 2d, 37, 4b, 1b, 78, 53, b9, 34time：27:47:699
TX : ID - 71C, DATA - 2e, 4b, 1b, 78, 3b, b9, a3, 79time：27:47:700
TX : ID - 71C, DATA - 2f, d6, 2b, 4, d8, 38, 4b, 1btime：27:47:700
TX : ID - 71C, DATA - 20, 68, 98, 42, c8, bf, 63, 83time：27:47:700
TX : ID - 71C, DATA - 21, 32, 4b, b3, f9, 1a, 30, 34time：27:47:700
TX : ID - 71C, DATA - 22, 4a, 13, 60, 42, f2, 10, 72time：27:47:701
TX : ID - 71C, DATA - 23, 93, 42, 2, dd, 2e, 4b, 5atime：27:47:701
TX : ID - 71C, DATA - 24, 83, c2, e7, 0, 2b, c0, datime：27:47:701
TX : ID - 71C, DATA - 25, 0, 22, 2b, 4b, 5a, 83, bctime：27:47:701
TX : ID - 71C, DATA - 26, e7, 4f, f4, 16, 70, fe, f7time：27:47:702
TX : ID - 71C, DATA - 27, 6a, fb, 5b, e0, 21, 4b, 1btime：27:47:702
TX : ID - 71C, DATA - 28, 78, 0, 2b, 0, f0, b6, 80time：27:47:702
TX : ID - 71C, DATA - 29, 20, 4b, 1b, 78, bb, b9, 24time：27:47:702
TX : ID - 71C, DATA - 2a, 4b, 1b, 78, 13, f0, 4, ftime：27:47:702
TX : ID - 71C, DATA - 2b, 21, d0, fa, 3d, 24, 4b, 83time：27:47:703
TX : ID - 71C, DATA - 2c, fb, 5, 23, ed, 17, c5, ebtime：27:47:703
TX : ID - 71C, DATA - 2d, a3, 3, db, b2, 3, eb, 83time：27:47:703
TX : ID - 71C, DATA - 2e, 3, 3, eb, 83, 0, 40, 0time：27:47:703
TX : ID - 71C, DATA - 2f, 0, f5, 96, 70, 0, b2, fetime：27:47:704
TX : ID - 71C, DATA - 20, f7, 4a, fb, 3b, e0, 4f, f4time：27:47:704
TX : ID - 71C, DATA - 21, 16, 70, fe, f7, 45, fb, 36time：27:47:704
TX : ID - 71C, DATA - 22, e0, 4f, f4, fa, 70, fe, f7time：27:47:704
TX : ID - 71C, DATA - 23, 40, fb, 31, e0, 40, f2, 26time：27:47:705
TX : ID - 71C, DATA - 24, 20, fe, f7, 3b, fb, 2c, e0time：27:47:705
TX : ID - 71C, DATA - 25, 6, 4b, d8, 8a, 32, 30, 0time：27:47:705
TX : ID - 71C, DATA - 26, b2, fe, f7, 34, fb, 25, e0time：27:47:705
TX : ID - 71C, DATA - 27, 0, 20, fe, f7, 30, fb, 21time：27:47:706
TX : ID - 71C, DATA - 28, e0, 0, bf, 20, 80, ff, 1ftime：27:47:706
TX : ID - 71C, DATA - 29, 34, 80, ff, 1f, ba, 0, 0time：27:47:706
TX : ID - 71C, DATA - 2a, 20, 7a, 94, ff, 1f, cc, 0time：27:47:706
TX : ID - 71C, DATA - 2b, 0, 20, 30, b, 0, 20, cdtime：27:47:706
TX : ID - 71C, DATA - 2c, 0, 0, 20, a4, 1d, 0, 20time：27:47:707
TX : ID - 71C, DATA - 2d, cb, 0, 0, 20, 9c, 1c, 0time：27:47:707
TX : ID - 71C, DATA - 2e, 20, f4, a, 0, 20, 20, btime：27:47:707
TX : ID - 71C, DATA - 2f, 0, 20, b0, 0, 0, 20, d4time：27:47:708
TX : ID - 71C, DATA - 20, 0, 0, 20, 67, 66, 66, 66time：27:47:708
TX : ID - 71C, DATA - 21, 0, 20, fe, f7, d, fb, 3atime：27:47:708
